HCCI_HL_CATEGORY,HCCI_ML_CATEGORY,HCCI_SUBCATEGORY,AGE_GROUP,GENDER,METRIC,YEAR,VALUE
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,All,Spending_per_person,2016,18.945
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,All,Utilization_per_1000_persons,2012,126.8245
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,All,Utilization_per_1000_persons,2013,128.3934
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,All,Utilization_per_1000_persons,2014,125.6744
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,All,Utilization_per_1000_persons,2015,125.8762
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,All,Utilization_per_1000_persons,2016,129.8935
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,OOP_spending_per_person,2012,0.8652
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,OOP_spending_per_person,2013,0.7317
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,OOP_spending_per_person,2014,0.6457
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,OOP_spending_per_person,2015,0.5871
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,OOP_spending_per_person,2016,0.566
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Payer_spending_per_person,2012,30.8225
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Payer_spending_per_person,2013,32.5259
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Payer_spending_per_person,2014,32.8081
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Payer_spending_per_person,2015,33.8963
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Payer_spending_per_person,2016,35.6862
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Price,2012,127.0235
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Price,2013,132.207
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Price,2014,136.6771
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Price,2015,141.424
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Price,2016,145.0468
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Spending_per_person,2012,31.6878
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Spending_per_person,2013,33.2576
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Spending_per_person,2014,33.4538
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Spending_per_person,2015,34.4833
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Spending_per_person,2016,36.2522
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Utilization_per_1000_persons,2012,249.4637
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Utilization_per_1000_persons,2013,251.5573
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Utilization_per_1000_persons,2014,244.7655
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Utilization_per_1000_persons,2015,243.8294
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Female,Utilization_per_1000_persons,2016,249.9346
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,OOP_spending_per_person,2012,0.0361
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,OOP_spending_per_person,2013,0.047
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,OOP_spending_per_person,2014,0.052
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,OOP_spending_per_person,2015,0.0652
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,OOP_spending_per_person,2016,0.0667
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Payer_spending_per_person,2012,0.6059
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Payer_spending_per_person,2013,1.1437
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Payer_spending_per_person,2014,1.3543
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Payer_spending_per_person,2015,1.6266
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Payer_spending_per_person,2016,1.8686
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Price,2012,137.7922
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Price,2013,151.3551
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Price,2014,155.9521
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Price,2015,165.7568
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Price,2016,162.4129
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Spending_per_person,2012,0.642
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Spending_per_person,2013,1.1907
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Spending_per_person,2014,1.4062
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Spending_per_person,2015,1.6918
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Spending_per_person,2016,1.9354
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Utilization_per_1000_persons,2012,4.6591
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Utilization_per_1000_persons,2013,7.8668
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Utilization_per_1000_persons,2014,9.0169
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Utilization_per_1000_persons,2015,10.2067
Professional,professional_services,Preventive_Visit_Specialist,Ages_19to25,Male,Utilization_per_1000_persons,2016,11.9164
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,OOP_spending_per_person,2012,0.5348
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,OOP_spending_per_person,2013,0.4405
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,OOP_spending_per_person,2014,0.3701
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,OOP_spending_per_person,2015,0.3368
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,OOP_spending_per_person,2016,0.3338
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Payer_spending_per_person,2012,23.0493
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Payer_spending_per_person,2013,24.6638
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Payer_spending_per_person,2014,24.9856
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Payer_spending_per_person,2015,25.8768
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Payer_spending_per_person,2016,26.9107
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Price,2012,130.5133
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Price,2013,135.4639
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Price,2014,140.2932
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Price,2015,146.4078
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Price,2016,150.9793
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Spending_per_person,2012,23.5842
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Spending_per_person,2013,25.1043
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Spending_per_person,2014,25.3556
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Spending_per_person,2015,26.2136
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Spending_per_person,2016,27.2446
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Utilization_per_1000_persons,2012,180.7031
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Utilization_per_1000_persons,2013,185.3207
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Utilization_per_1000_persons,2014,180.7332
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Utilization_per_1000_persons,2015,179.0451
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,All,Utilization_per_1000_persons,2016,180.4524
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,OOP_spending_per_person,2012,0.9896
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,OOP_spending_per_person,2013,0.7913
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,OOP_spending_per_person,2014,0.6481
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,OOP_spending_per_person,2015,0.577
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,OOP_spending_per_person,2016,0.5716
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Payer_spending_per_person,2012,43.5669
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Payer_spending_per_person,2013,46.0441
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Payer_spending_per_person,2014,46.253
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Payer_spending_per_person,2015,47.4175
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Payer_spending_per_person,2016,48.996
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Price,2012,130.2734
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Price,2013,134.9096
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Price,2014,139.5642
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Price,2015,145.0347
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Price,2016,149.4648
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Spending_per_person,2012,44.5565
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Spending_per_person,2013,46.8354
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Spending_per_person,2014,46.9011
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Spending_per_person,2015,47.9944
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Spending_per_person,2016,49.5676
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Utilization_per_1000_persons,2012,342.0232
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Utilization_per_1000_persons,2013,347.1615
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Utilization_per_1000_persons,2014,336.0536
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Utilization_per_1000_persons,2015,330.9169
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Female,Utilization_per_1000_persons,2016,331.6336
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,OOP_spending_per_person,2012,0.0459
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,OOP_spending_per_person,2013,0.0665
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,OOP_spending_per_person,2014,0.0738
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,OOP_spending_per_person,2015,0.0803
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,OOP_spending_per_person,2016,0.0802
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Payer_spending_per_person,2012,0.9944
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Payer_spending_per_person,2013,1.8772
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Payer_spending_per_person,2014,2.3189
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Payer_spending_per_person,2015,2.8797
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Payer_spending_per_person,2016,3.3455
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Price,2012,142.6046
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Price,2013,151.4437
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Price,2014,157.4766
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Price,2015,175.1039
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Price,2016,178.9783
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Spending_per_person,2012,1.0404
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Spending_per_person,2013,1.9437
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Spending_per_person,2014,2.3927
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Spending_per_person,2015,2.9601
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Spending_per_person,2016,3.4257
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Utilization_per_1000_persons,2012,7.2954
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Utilization_per_1000_persons,2013,12.8346
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Utilization_per_1000_persons,2014,15.1941
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Utilization_per_1000_persons,2015,16.9048
Professional,professional_services,Preventive_Visit_Specialist,Ages_26to44,Male,Utilization_per_1000_persons,2016,19.1403
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,OOP_spending_per_person,2012,0.5303
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,OOP_spending_per_person,2013,0.474
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,OOP_spending_per_person,2014,0.3967
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,OOP_spending_per_person,2015,0.3684
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,OOP_spending_per_person,2016,0.3576
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Payer_spending_per_person,2012,22.1624
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Payer_spending_per_person,2013,24.6756
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Payer_spending_per_person,2014,25.3779
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Payer_spending_per_person,2015,26.6193
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Payer_spending_per_person,2016,28.0303
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Price,2012,137.5982
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Price,2013,143.0343
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Price,2014,148.2056
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Price,2015,154.2968
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Price,2016,159.4219
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Spending_per_person,2012,22.6927
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Spending_per_person,2013,25.1496
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Spending_per_person,2014,25.7746
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Spending_per_person,2015,26.9876
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Spending_per_person,2016,28.3879
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Utilization_per_1000_persons,2012,164.9202
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Utilization_per_1000_persons,2013,175.8292
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Utilization_per_1000_persons,2014,173.911
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Utilization_per_1000_persons,2015,174.9074
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,All,Utilization_per_1000_persons,2016,178.068
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,OOP_spending_per_person,2012,0.9692
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,OOP_spending_per_person,2013,0.8191
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,OOP_spending_per_person,2014,0.6696
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,OOP_spending_per_person,2015,0.6019
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,OOP_spending_per_person,2016,0.592
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Payer_spending_per_person,2012,41.4235
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Payer_spending_per_person,2013,44.6325
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Payer_spending_per_person,2014,45.615
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Payer_spending_per_person,2015,47.3843
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Payer_spending_per_person,2016,49.543
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Price,2012,137.2158
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Price,2013,142.2614
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Price,2014,147.3768
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Price,2015,153.0273
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Price,2016,157.9057
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Spending_per_person,2012,42.3927
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Spending_per_person,2013,45.4516
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Spending_per_person,2014,46.2846
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Spending_per_person,2015,47.9862
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Spending_per_person,2016,50.135
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Utilization_per_1000_persons,2012,308.9491
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Utilization_per_1000_persons,2013,319.4938
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Utilization_per_1000_persons,2014,314.0566
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Utilization_per_1000_persons,2015,313.5796
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Female,Utilization_per_1000_persons,2016,317.4993
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,OOP_spending_per_person,2012,0.0568
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,OOP_spending_per_person,2013,0.0908
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,OOP_spending_per_person,2014,0.0941
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,OOP_spending_per_person,2015,0.1087
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,OOP_spending_per_person,2016,0.0975
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Payer_spending_per_person,2012,1.3748
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Payer_spending_per_person,2013,2.5121
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Payer_spending_per_person,2014,2.9408
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Payer_spending_per_person,2015,3.5393
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Payer_spending_per_person,2016,4.1591
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Price,2012,151.0518
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Price,2013,159.8774
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Price,2014,163.7806
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Price,2015,175.5951
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Price,2016,182.2988
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Spending_per_person,2012,1.4316
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Spending_per_person,2013,2.6029
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Spending_per_person,2014,3.0349
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Spending_per_person,2015,3.648
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Spending_per_person,2016,4.2567
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Utilization_per_1000_persons,2012,9.4773
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Utilization_per_1000_persons,2013,16.2804
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Utilization_per_1000_persons,2014,18.5303
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Utilization_per_1000_persons,2015,20.7752
Professional,professional_services,Preventive_Visit_Specialist,Ages_45to54,Male,Utilization_per_1000_persons,2016,23.35
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,OOP_spending_per_person,2012,0.5668
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,OOP_spending_per_person,2013,0.5134
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,OOP_spending_per_person,2014,0.4284
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,OOP_spending_per_person,2015,0.3938
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,OOP_spending_per_person,2016,0.3695
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Payer_spending_per_person,2012,17.767
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Payer_spending_per_person,2013,20.0826
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Payer_spending_per_person,2014,20.4822
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Payer_spending_per_person,2015,21.7731
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Payer_spending_per_person,2016,23.1456
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Price,2012,136.8602
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Price,2013,142.4401
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Price,2014,147.1406
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Price,2015,153.0541
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Price,2016,158.1645
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Spending_per_person,2012,18.3338
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Spending_per_person,2013,20.5959
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Spending_per_person,2014,20.9105
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Spending_per_person,2015,22.1669
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Spending_per_person,2016,23.5151
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Utilization_per_1000_persons,2012,133.9602
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Utilization_per_1000_persons,2013,144.5937
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Utilization_per_1000_persons,2014,142.1127
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Utilization_per_1000_persons,2015,144.8304
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,All,Utilization_per_1000_persons,2016,148.675
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,OOP_spending_per_person,2012,1.017
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,OOP_spending_per_person,2013,0.8566
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,OOP_spending_per_person,2014,0.6987
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,OOP_spending_per_person,2015,0.6383
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,OOP_spending_per_person,2016,0.5872
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Payer_spending_per_person,2012,32.7807
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Payer_spending_per_person,2013,35.6675
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Payer_spending_per_person,2014,36.0492
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Payer_spending_per_person,2015,37.9663
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Payer_spending_per_person,2016,40.0451
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Price,2012,136.3921
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Price,2013,141.5751
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Price,2014,146.2369
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Price,2015,151.6831
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Price,2016,156.6997
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Spending_per_person,2012,33.7977
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Spending_per_person,2013,36.524
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Spending_per_person,2014,36.7479
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Spending_per_person,2015,38.6045
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Spending_per_person,2016,40.6322
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Utilization_per_1000_persons,2012,247.7983
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Utilization_per_1000_persons,2013,257.9835
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Utilization_per_1000_persons,2014,251.29
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Utilization_per_1000_persons,2015,254.5077
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Female,Utilization_per_1000_persons,2016,259.2998
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,OOP_spending_per_person,2012,0.0792
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,OOP_spending_per_person,2013,0.1304
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,OOP_spending_per_person,2014,0.1275
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,OOP_spending_per_person,2015,0.121
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,OOP_spending_per_person,2016,0.1264
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Payer_spending_per_person,2012,1.5023
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Payer_spending_per_person,2013,2.6919
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Payer_spending_per_person,2014,3.1574
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Payer_spending_per_person,2015,3.7008
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Payer_spending_per_person,2016,4.2676
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Price,2012,148.6736
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Price,2013,156.2234
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Price,2014,159.405
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Price,2015,170.4179
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Price,2016,175.0688
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Spending_per_person,2012,1.5814
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Spending_per_person,2013,2.8223
Professional,professional_services,Preventive_Visit_Specialist,Ages_55to64,Male,Spending_per_person,2014,3.2849
