,High-Level Category,Mid-Level Category,Subcategory,Age Group,Metric,Year,Value,Age Group Upper Limit
24117,Professional,professional_services,Office_Visit_Specialist,Ages_26to44,Utilization_per_1000_persons,2014,1058.1864,44
24118,Professional,professional_services,Office_Visit_Specialist,Ages_26to44,Utilization_per_1000_persons,2015,1068.7272,44
24119,Professional,professional_services,Office_Visit_Specialist,Ages_26to44,Utilization_per_1000_persons,2016,1077.1576,44
24120,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2012,63.5747,54
24121,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2013,73.8168,54
24122,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2014,75.964,54
24123,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2015,79.7619,54
24124,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2016,84.1783,54
24125,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2012,110.5722,54
24126,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2013,123.7922,54
24127,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2014,128.5533,54
24128,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2015,135.35399999999998,54
24129,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2016,142.7103,54
24130,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2012,97.4194,54
24131,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2013,100.0186,54
24132,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2014,103.7395,54
24133,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2015,107.4156,54
24134,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2016,111.069,54
24135,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2012,174.1469,54
24136,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2013,197.609,54
24137,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2014,204.5172,54
24138,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2015,215.1159,54
24139,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2016,226.8885,54
24140,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2012,1787.6,54
24141,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2013,1975.7235,54
24142,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2014,1971.4506,54
24143,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2015,2002.6492,54
24144,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2016,2042.7711,54
24145,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2012,75.6968,54
24146,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2013,87.4028,54
24147,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2014,89.8443,54
24148,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2015,94.2886,54
24149,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2016,99.4026,54
24150,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2012,132.9654,54
24151,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2013,147.5754,54
24152,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2014,153.2651,54
24153,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2015,161.4794,54
24154,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2016,170.9797,54
24155,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2012,96.7352,54
24156,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2013,99.2832,54
24157,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2014,102.9334,54
24158,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2015,106.4959,54
24159,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2016,110.2594,54
24160,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2012,208.6622,54
24161,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2013,234.9781,54
24162,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2014,243.1094,54
24163,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2015,255.7681,54
24164,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2016,270.3823,54
24165,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2012,2157.0456,54
24166,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2013,2366.7473,54
24167,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2014,2361.8122,54
24168,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2015,2401.6714,54
24169,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2016,2452.2391,54
24170,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2012,50.4921,54
24171,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2013,58.7287,54
24172,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2014,60.5747,54
24173,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2015,63.6156,54
24174,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,OOP_spending_per_person,2016,67.2848,54
24175,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2012,86.4044,54
24176,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2013,97.3795,54
24177,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2014,101.1551,54
24178,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2015,106.316,54
24179,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Payer_spending_per_person,2016,111.3414,54
24180,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2012,98.5663,54
24181,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2013,101.2726,54
24182,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2014,105.1113,54
24183,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2015,108.9904,54
24184,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Price,2016,112.4559,54
24185,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2012,136.8964,54
24186,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2013,156.1082,54
24187,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2014,161.7298,54
24188,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2015,169.9315,54
24189,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Spending_per_person,2016,178.6262,54
24190,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2012,1388.8766,54
24191,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2013,1541.4665,54
24192,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2014,1538.6535,54
24193,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2015,1559.1417,54
24194,Professional,professional_services,Office_Visit_Specialist,Ages_45to54,Utilization_per_1000_persons,2016,1588.4103,54
24195,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2012,81.0612,64
24196,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2013,92.2716,64
24197,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2014,92.7484,64
24198,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2015,96.7081,64
24199,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2016,101.7722,64
24200,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2012,148.8342,64
24201,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2013,164.5735,64
24202,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2014,171.4947,64
24203,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2015,180.2314,64
24204,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2016,189.0393,64
24205,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2012,96.0345,64
24206,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2013,99.5384,64
24207,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2014,103.6155,64
24208,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2015,107.4486,64
24209,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2016,111.079,64
24210,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2012,229.8954,64
24211,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2013,256.8451,64
24212,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2014,264.2431,64
24213,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2015,276.9395,64
24214,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2016,290.8115,64
24215,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2012,2393.8839,64
24216,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2013,2580.362,64
24217,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2014,2550.2270000000003,64
24218,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2015,2577.4139,64
24219,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2016,2618.0595,64
24220,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2012,88.4432,64
24221,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2013,100.7345,64
24222,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2014,101.1478,64
24223,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2015,105.45,64
24224,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2016,111.2087,64
24225,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2012,163.0262,64
24226,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2013,179.333,64
24227,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2014,186.7852,64
24228,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2015,195.8612,64
24229,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2016,206.372,64
24230,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2012,95.4908,64
24231,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2013,98.7508,64
24232,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2014,102.6681,64
24233,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2015,106.1777,64
24234,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2016,109.9206,64
24235,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2012,251.4694,64
24236,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2013,280.0676,64
24237,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2014,287.9331,64
24238,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2015,301.3112,64
24239,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2016,317.5807,64
24240,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2012,2633.4401,64
24241,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2013,2836.1046,64
24242,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2014,2804.5045,64
24243,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2015,2837.8013,64
24244,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2016,2889.1829,64
24245,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2012,73.0641,64
24246,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2013,82.8281,64
24247,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2014,83.4005,64
24248,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2015,86.9519,64
24249,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,OOP_spending_per_person,2016,91.2309,64
24250,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2012,133.4598,64
24251,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2013,148.1039,64
24252,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2014,154.4775,64
24253,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2015,162.78799999999998,64
24254,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Payer_spending_per_person,2016,169.6774,64
24255,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2012,96.7612,64
24256,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2013,100.6245,64
24257,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2014,104.9198,64
24258,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2015,109.2088,64
24259,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Price,2016,112.6939,64
24260,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2012,206.5239,64
24261,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2013,230.93200000000002,64
24262,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2014,237.878,64
24263,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2015,249.7398,64
24264,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Spending_per_person,2016,260.9083,64
24265,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2012,2134.3674,64
24266,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2013,2294.9876,64
24267,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2014,2267.2371,64
24268,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2015,2286.8114,64
24269,Professional,professional_services,Office_Visit_Specialist,Ages_55to64,Utilization_per_1000_persons,2016,2315.1943,64
24345,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2012,72.4447,18
24346,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2013,75.5174,18
24347,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2014,80.7206,18
24348,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2015,85.756,18
24349,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2016,91.3022,18
24350,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2012,338.5821,18
24351,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2013,355.524,18
24352,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2014,367.7166,18
24353,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2015,384.8013,18
24354,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2016,407.3745,18
24355,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2012,89.2386,18
24356,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2013,90.1518,18
24357,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2014,93.3172,18
24358,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2015,95.7587,18
24359,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2016,98.3501,18
24360,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2012,411.0268,18
24361,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2013,431.0414,18
24362,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2014,448.4372,18
24363,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2015,470.5572,18
24364,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2016,498.6766,18
24365,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2012,4605.9325,18
24366,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2013,4781.2864,18
24367,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2014,4805.5131,18
24368,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2015,4913.987,18
24369,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2016,5070.4229,18
24370,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2012,68.2319,18
24371,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2013,71.7061,18
24372,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2014,77.3225,18
24373,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2015,82.6636,18
24374,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2016,88.2183,18
24375,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2012,321.5776,18
24376,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2013,335.9155,18
24377,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2014,349.216,18
24378,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2015,364.4291,18
24379,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2016,385.9185,18
24380,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2012,86.4384,18
24381,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2013,87.1473,18
24382,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2014,90.5715,18
24383,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2015,92.9317,18
24384,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2016,95.7541,18
24385,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2012,389.8095,18
24386,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2013,407.6216,18
24387,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2014,426.5385,18
24388,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2015,447.0927,18
24389,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2016,474.1368,18
24390,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2012,4509.6788,18
24391,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2013,4677.3836,18
24392,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2014,4709.4138,18
24393,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2015,4810.982,18
24394,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2016,4951.6068,18
24395,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2012,76.4724,18
24396,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2013,79.1644,18
24397,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2014,83.9682,18
24398,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2015,88.71799999999999,18
24399,Professional,professional_services,Other_Professional_Service,Ages_0to18,OOP_spending_per_person,2016,94.2551,18
24400,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2012,354.8392,18
24401,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2013,374.2872,18
24402,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2014,385.3979,18
24403,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2015,404.3148,18
24404,Professional,professional_services,Other_Professional_Service,Ages_0to18,Payer_spending_per_person,2016,427.9193,18
24405,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2012,91.8084,18
24406,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2013,92.9069,18
24407,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2014,95.8407,18
24408,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2015,98.3577,18
24409,Professional,professional_services,Other_Professional_Service,Ages_0to18,Price,2016,100.7243,18
24410,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2012,431.3117,18
24411,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2013,453.4516,18
24412,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2014,469.3661,18
24413,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2015,493.0328,18
24414,Professional,professional_services,Other_Professional_Service,Ages_0to18,Spending_per_person,2016,522.1744,18
24415,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2012,4697.956,18
24416,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2013,4880.7096,18
24417,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2014,4897.3563,18
24418,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2015,5012.6503,18
24419,Professional,professional_services,Other_Professional_Service,Ages_0to18,Utilization_per_1000_persons,2016,5184.1932,18
24420,Professional,professional_services,Other_Professional_Service,Ages_19to25,OOP_spending_per_person,2012,64.9743,25
24421,Professional,professional_services,Other_Professional_Service,Ages_19to25,OOP_spending_per_person,2013,65.0344,25
24422,Professional,professional_services,Other_Professional_Service,Ages_19to25,OOP_spending_per_person,2014,69.7277,25
24423,Professional,professional_services,Other_Professional_Service,Ages_19to25,OOP_spending_per_person,2015,76.6772,25
24424,Professional,professional_services,Other_Professional_Service,Ages_19to25,OOP_spending_per_person,2016,86.2596,25
24425,Professional,professional_services,Other_Professional_Service,Ages_19to25,Payer_spending_per_person,2012,218.5193,25
24426,Professional,professional_services,Other_Professional_Service,Ages_19to25,Payer_spending_per_person,2013,228.3573,25
24427,Professional,professional_services,Other_Professional_Service,Ages_19to25,Payer_spending_per_person,2014,238.4719,25
24428,Professional,professional_services,Other_Professional_Service,Ages_19to25,Payer_spending_per_person,2015,254.7016,25
24429,Professional,professional_services,Other_Professional_Service,Ages_19to25,Payer_spending_per_person,2016,276.1137,25
24430,Professional,professional_services,Other_Professional_Service,Ages_19to25,Price,2012,88.1188,25
24431,Professional,professional_services,Other_Professional_Service,Ages_19to25,Price,2013,89.4967,25
24432,Professional,professional_services,Other_Professional_Service,Ages_19to25,Price,2014,94.0012,25
24433,Professional,professional_services,Other_Professional_Service,Ages_19to25,Price,2015,94.2557,25
24434,Professional,professional_services,Other_Professional_Service,Ages_19to25,Price,2016,105.9346,25
24435,Professional,professional_services,Other_Professional_Service,Ages_19to25,Spending_per_person,2012,283.4936,25
24436,Professional,professional_services,Other_Professional_Service,Ages_19to25,Spending_per_person,2013,293.3917,25
24437,Professional,professional_services,Other_Professional_Service,Ages_19to25,Spending_per_person,2014,308.1996,25
24438,Professional,professional_services,Other_Professional_Service,Ages_19to25,Spending_per_person,2015,331.3787,25
24439,Professional,professional_services,Other_Professional_Service,Ages_19to25,Spending_per_person,2016,362.3733,25
24440,Professional,professional_services,Other_Professional_Service,Ages_19to25,Utilization_per_1000_persons,2012,3217.173,25
24441,Professional,professional_services,Other_Professional_Service,Ages_19to25,Utilization_per_1000_persons,2013,3278.2393,25
24442,Professional,professional_services,Other_Professional_Service,Ages_19to25,Utilization_per_1000_persons,2014,3278.6763,25
24443,Professional,professional_services,Other_Professional_Service,Ages_19to25,Utilization_per_1000_persons,2015,3515.7425,25
24444,Professional,professional_services,Other_Professional_Service,Ages_19to25,Utilization_per_1000_persons,2016,3420.7273,25
24445,Professional,professional_services,Other_Professional_Service,Ages_19to25,OOP_spending_per_person,2012,75.3597,25
24446,Professional,professional_services,Other_Professional_Service,Ages_19to25,OOP_spending_per_person,2013,76.018,25
24447,Professional,professional_services,Other_Professional_Service,Ages_19to25,OOP_spending_per_person,2014,80.7896,25
24448,Professional,professional_services,Other_Professional_Service,Ages_19to25,OOP_spending_per_person,2015,88.2925,25
24449,Professional,professional_services,Other_Professional_Service,Ages_19to25,OOP_spending_per_person,2016,98.2922,25
24450,Professional,professional_services,Other_Professional_Service,Ages_19to25,Payer_spending_per_person,2012,253.6058,25
24451,Professional,professional_services,Other_Professional_Service,Ages_19to25,Payer_spending_per_person,2013,262.6888,25
24452,Professional,professional_services,Other_Professional_Service,Ages_19to25,Payer_spending_per_person,2014,269.5464,25
24453,Professional,professional_services,Other_Professional_Service,Ages_19to25,Payer_spending_per_person,2015,288.52299999999997,25
24454,Professional,professional_services,Other_Professional_Service,Ages_19to25,Payer_spending_per_person,2016,312.0323,25
24455,Professional,professional_services,Other_Professional_Service,Ages_19to25,Price,2012,88.3996,25
24456,Professional,professional_services,Other_Professional_Service,Ages_19to25,Price,2013,90.0337,25
24457,Professional,professional_services,Other_Professional_Service,Ages_19to25,Price,2014,93.9803,25
24458,Professional,professional_services,Other_Professional_Service,Ages_19to25,Price,2015,95.2268,25
24459,Professional,professional_services,Other_Professional_Service,Ages_19to25,Price,2016,103.8967,25
24460,Professional,professional_services,Other_Professional_Service,Ages_19to25,Spending_per_person,2012,328.9655,25
24461,Professional,professional_services,Other_Professional_Service,Ages_19to25,Spending_per_person,2013,338.7069,25
24462,Professional,professional_services,Other_Professional_Service,Ages_19to25,Spending_per_person,2014,350.336,25
24463,Professional,professional_services,Other_Professional_Service,Ages_19to25,Spending_per_person,2015,376.8154,25
24464,Professional,professional_services,Other_Professional_Service,Ages_19to25,Spending_per_person,2016,410.3245,25
24465,Professional,professional_services,Other_Professional_Service,Ages_19to25,Utilization_per_1000_persons,2012,3721.3472,25
24466,Professional,professional_services,Other_Professional_Service,Ages_19to25,Utilization_per_1000_persons,2013,3762.0021,25
24467,Professional,professional_services,Other_Professional_Service,Ages_19to25,Utilization_per_1000_persons,2014,3727.7607,25
